index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-1-0,vm3,0.0,0.2970000000204891,0.29423,0.0
1,task-1-1,vm4,0.000999,0.25,0.246254,0.0
2,task-1-2,vm4,0.000999,0.32800000003771856,0.325938,0.0
3,task-1-3,vm1,0.000999,0.7030000000377186,0.705822,0.0
4,task-1-4,vm4,0.000999,10.85899999999674,10.856904,0.0
5,task-1-5,vm3,0.000999,0.4220000000204891,0.415956,0.0
6,task-1-6,vm2,0.000999,0.4220000000204891,0.416955,0.0
7,task-10-7,vm4,0.000999,6.5,6.490672,0.0
8,task-1-8,vm3,0.000999,0.5780000000377186,0.571892,0.0
9,task-1-9,vm2,0.000999,0.6560000000172295,0.647263,0.0
10,task-1-10,vm2,0.416955,0.5150000000139698,0.940251,0.4220000000204891
11,task-1-11,vm2,0.648262,0.4529999999795109,1.111636,0.6560000000172295
12,task-1-12,vm2,0.940251,0.4059999999590218,1.33924,0.9370000000344589
13,task-1-13,vm3,0.000999,0.6870000000344589,0.686668,0.0
14,task-1-14,vm4,0.002003,0.40600000001722947,0.39968,0.0
15,task-1-15,vm2,1.111636,0.48399999999674037,1.584927,1.1089999999967404
16,task-1-16,vm2,1.33924,0.45400000002700835,1.793973,1.3429999999934807
17,task-1-17,vm2,1.584927,0.4380000000237487,2.020465,1.5929999999934807
18,task-1-18,vm3,0.29423,0.5459999999729916,0.841327,0.2970000000204891
19,task-1-19,vm1,0.706823,0.625,1.319435,0.7030000000377186
20,task-1-20,vm3,0.416955,0.5310000000172295,0.95343,0.4220000000204891
21,task-1-21,vm3,0.571892,0.5,1.081202,0.5780000000377186
22,task-1-22,vm3,0.686668,0.5160000000032596,1.204954,0.6870000000344589
23,task-1-23,vm3,0.841327,0.4850000000442378,1.330241,0.8429999999934807
24,task-1-24,vm3,0.95343,0.5149999999557622,1.460345,0.9530000000377186
25,task-1-25,vm3,1.081202,0.5149999999557622,1.585929,1.0780000000377186
26,task-8-26,vm4,0.002003,10.76500000001397,10.767468,0.0
27,task-4-27,vm2,1.793973,3.7179999999934807,5.508223,1.797000000020489
28,task-1-28,vm3,1.205953,0.5149999999557622,1.708691,1.2030000000377186
29,task-1-29,vm2,2.020465,3.702999999979511,5.72901,2.0310000000172295
30,task-1-30,vm1,1.319435,0.6399999999557622,1.966049,1.3280000000377186
