,Makespan,Throughput,Total CPU Time,Total Wait Time,Avg Execution Time,Avg Wait Time,Imbalance Degree,Resource Utilization
0,24.296705199999963,0.8231568780774453,216.5402884,93.53216110000011,10.827014420000001,4.676608055000005,0.9669611504960045,0.5941554259244455
1,23.936145500000066,0.8355564182211352,194.80344290000016,117.44710110000005,9.740172145000008,5.8723550550000025,1.037584197645614,0.5425642233555653
2,24.480323599999906,0.8169826643958283,205.41188759999977,65.61011770000016,10.270594379999988,3.280505885000008,0.9694402399328375,0.5593931707667474
3,24.06089300000008,0.8312243440008621,195.57665410000004,54.53713689999984,9.778832705000003,2.726856844999992,1.241709883613349,0.5418935866871868
4,23.14129020000007,0.8642560474005005,202.5613913999996,86.42404500000009,10.12806956999998,4.321202250000004,0.9472544865230415,0.5835496916243647
5,24.452823800000033,0.8179014482572754,216.87449249999986,66.71472189999974,10.843724624999993,3.3357360949999872,1.0359869941828252,0.5912732050193716
6,23.842490399999974,0.8388385468323402,248.39357800000028,48.39444670000023,12.419678900000013,2.4197223350000114,1.5265047907156422,0.6945403600400193
7,23.507359299999962,0.8507973926275944,219.9407246000003,62.19968580000011,10.997036230000015,3.1099842900000056,1.0701225470091968,0.6237499834076802
8,23.070016399999986,0.8669261284096882,196.15487800000005,60.17258220000019,9.807743900000002,3.0086291100000095,1.0536719866839064,0.5668392965107159
9,25.026682800000003,0.7991470607522942,216.24739440000008,76.06189699999993,10.812369720000003,3.8030948499999964,1.202456591541709,0.5760448987670073
Average,23.981473020000003,0.8344786928974963,211.25047319,73.10938954000005,10.562523659500002,3.655469477000002,1.1051692868344127,0.5874003842103104
