index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm2,0.0,7.937999999994645,7.945435,0.0
1,task-5-1,vm4,0.01152,7.702999999979511,7.7073,0.0
2,task-8-2,vm4,0.013175,16.09399999998277,16.10611,0.0
3,task-2-3,vm2,0.013175,8.84399999998277,8.847617,0.0
4,task-10-4,vm4,0.013175,6.265999999974156,6.27038,0.0
5,task-3-5,vm4,0.013175,0.6719999999913853,0.672129,0.0
6,task-4-6,vm4,0.014187,16.875,16.889028,0.0
7,task-4-7,vm1,0.014187,7.078000000008615,7.100888,0.0
8,task-7-8,vm2,7.945435,11.46799999999348,19.416082,7.922000000020489
9,task-3-9,vm3,0.014187,9.719000000011874,9.741501,0.0
10,task-9-10,vm3,0.014187,8.828000000008615,8.846037,0.0
11,task-1-11,vm4,0.014187,16.90600000001723,16.928791,0.0
12,task-7-12,vm3,0.01521,15.15600000001723,15.184689,0.0
13,task-9-13,vm4,0.01521,12.5,12.514242,0.0
14,task-1-14,vm4,0.01521,17.01500000001397,17.033764,0.0
15,task-8-15,vm2,8.847617,24.328000000008615,33.169973,8.828000000008615
16,task-2-16,vm1,7.100888,1.8280000000086147,8.919894,7.078000000008615
17,task-5-17,vm4,0.672129,17.75,18.432202,0.6560000000172295
18,task-6-18,vm3,0.01521,19.04700000002049,19.069222,0.0
19,task-10-19,vm4,6.27038,17.844000000011874,24.107339,6.25
20,task-6-20,vm1,8.919894,15.51600000000326,24.438338,8.90600000001723
21,task-5-21,vm4,7.7073,17.828000000008615,25.537973,7.687000000005355
22,task-8-22,vm2,19.416082,27.844000000011874,47.258146,19.39000000001397
23,task-2-23,vm4,12.514242,13.03100000001723,25.551193,12.5
24,task-10-24,vm4,16.10611,14.98399999999674,31.077416,16.078000000008615
25,task-3-25,vm4,16.889028,14.734000000025844,31.637022,16.875
26,task-4-26,vm3,8.846037,12.594000000011874,21.440088,8.828000000008615
27,task-4-27,vm4,16.928791,15.51600000000326,32.44172,16.90600000001723
28,task-7-28,vm1,24.438338,20.905999999988126,45.349266,24.42200000002049
29,task-3-29,vm1,45.349266,3.9690000000118744,49.322843,45.328000000008615
30,task-9-30,vm4,17.033764,19.937999999994645,36.980403,17.01500000001397
31,task-1-31,vm4,18.432202,18.578000000008615,37.003437,18.40600000001723
32,task-7-32,vm4,24.107339,15.84299999999348,39.951026,24.094000000011874
33,task-9-33,vm3,9.741501,19.578000000008615,29.32482,9.719000000011874
34,task-1-34,vm1,49.322843,1.202999999979511,50.521953,49.29700000002049
35,task-8-35,vm3,15.184689,20.953000000008615,36.130121,15.15600000001723
36,task-2-36,vm4,25.537973,14.421999999991385,39.953009,25.51500000001397
37,task-5-37,vm3,19.069222,19.70299999997951,38.77789,19.04700000002049
38,task-6-38,vm4,25.551193,16.34399999998277,41.90088,25.53100000001723
39,task-2-39,vm4,31.077416,11.078000000008615,42.165617,31.062000000005355
40,task-3-40,vm4,31.637022,11.25,42.878732,31.609000000025844
41,task-4-41,vm3,21.440088,19.046999999991385,40.482695,21.42200000002049
42,task-5-42,vm4,32.44172,11.625,44.068173,32.42200000002049
43,task-6-43,vm3,29.32482,15.014999999984866,44.33052,29.29700000002049
44,task-1-44,vm4,36.980403,7.171999999991385,44.14327,36.953000000008615
45,task-3-45,vm2,33.169973,15.73399999999674,48.916565,33.15600000001723
46,task-4-46,vm4,37.003437,8.030999999988126,45.035319,36.984000000025844
47,task-9-47,vm4,39.951026,11.469000000011874,51.431398,39.937000000005355
48,task-6-48,vm4,39.953009,7.297000000020489,47.258146,39.937000000005355
49,task-7-49,vm3,36.130121,13.35999999998603,49.489844,36.109000000025844
