index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm2,0.0,22.046999999991385,22.053258,0.0
1,task-1-1,vm3,0.000997,0.7969999999913853,0.798655,0.0
2,task-10-2,vm4,0.000997,5.921999999991385,5.927181,0.0
3,task-1-3,vm1,0.000997,3.4059999999881256,3.406823,0.0
4,task-10-4,vm4,0.000997,22.671999999991385,22.678999,0.0
5,task-1-5,vm2,0.000997,22.171999999991385,22.170498,0.0
6,task-1-6,vm2,22.053258,0.45300000000861473,22.506413,22.046999999991385
7,task-10-7,vm1,3.407967,-1.0,33.961872,3.4059999999881256
8,task-1-8,vm1,33.961872,4.047000000020489,38.01123,33.95299999997951
9,task-10-9,vm2,22.170498,21.703000000008615,43.875574,22.171999999991385
10,task-1-10,vm2,22.506413,21.48399999999674,43.995214,22.5
11,task-10-11,vm3,0.001994,11.264999999984866,11.263791,0.0
12,task-1-12,vm1,38.01123,1.077999999979511,39.085238,38.0
13,task-10-13,vm3,0.001994,22.046999999991385,22.052259,0.0
14,task-1-14,vm1,39.085238,1.125,40.201675,39.07799999997951
15,task-1-15,vm1,40.201675,0.9220000000204891,41.131584,40.20299999997951
16,task-10-16,vm4,0.001994,16.905999999988126,16.910971,0.0
17,task-10-17,vm4,0.004994,28.405999999988126,28.416158,0.0
18,task-1-18,vm3,0.004994,22.09299999999348,22.09225,0.0
19,task-10-19,vm4,0.004994,33.95299999997951,33.960875,0.0
20,task-1-20,vm2,43.875574,0.3279999999795109,44.214817,43.875
21,task-1-21,vm1,41.131584,1.125,42.255422,41.125
22,task-10-22,vm4,0.004994,44.671999999991385,44.67328,0.0
23,task-10-23,vm3,0.798655,31.875,32.677364,0.7969999999913853
24,task-1-24,vm2,43.995214,0.4379999999946449,44.422637,43.98399999999674
25,task-10-25,vm4,0.004994,11.405999999988126,11.412658,0.0
26,task-1-26,vm3,11.263791,21.578000000008615,32.845288,11.264999999984866
27,task-10-27,vm4,0.0065,39.125,39.135737,0.0
28,task-10-28,vm4,5.927181,44.530999999988126,50.454578,5.921999999991385
29,task-10-29,vm3,22.052259,21.437000000005355,43.497131,22.046999999991385
