index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm2,0.0,9.796999999991385,9.790134,0.0
1,task-5-1,vm3,0.0,3.0469999999913853,3.046598,0.0
2,task-8-2,vm4,0.000995,9.89100000000326,9.890235,0.0
3,task-2-3,vm4,0.000995,6.078000000008615,6.069807,0.0
4,task-10-4,vm4,0.000995,5.73399999999674,5.731623,0.0
5,task-3-5,vm2,0.000995,2.0469999999913853,2.042131,0.0
6,task-4-6,vm1,0.000995,6.8439999999827705,6.837199,0.0
7,task-4-7,vm2,2.042131,11.046999999991385,13.089032,2.0469999999913853
8,task-7-8,vm4,0.000995,27.405999999988126,27.403259,0.0
9,task-3-9,vm3,0.002993,15.312000000005355,15.318273,0.0
10,task-9-10,vm4,0.002993,19.875,19.89176,0.0
11,task-1-11,vm2,9.790134,3.625,13.414336,9.780999999988126
12,task-7-12,vm1,6.837199,20.594000000011874,27.436043,6.827999999979511
13,task-9-13,vm4,0.003997,24.70299999997951,24.706201,0.0
14,task-1-14,vm2,13.089032,0.6870000000053551,13.771779,13.077999999979511
15,task-8-15,vm3,0.003997,14.264999999984866,14.275961,0.0
16,task-2-16,vm4,0.003997,20.187000000005355,20.200637,0.0
17,task-5-17,vm1,27.436043,10.796000000002095,38.224759,27.421999999991385
18,task-6-18,vm3,0.003997,7.030999999988126,7.040057,0.0
19,task-10-19,vm4,0.004997,15.405999999988126,15.414893,0.0
20,task-6-20,vm2,13.414336,8.344000000011874,21.762315,13.405999999988126
21,task-5-21,vm4,5.731623,23.546999999991385,29.277278,5.717999999993481
22,task-8-22,vm4,6.069807,26.375,32.451244,6.062000000005355
23,task-2-23,vm1,38.224759,2.125,40.353824,38.21799999999348
24,task-10-24,vm3,3.046598,23.60899999999674,26.650974,3.0309999999881256
25,task-3-25,vm4,9.890235,22.96799999999348,32.856785,9.875
26,task-4-26,vm2,13.771779,10.922000000020489,24.701195,13.764999999984866
27,task-4-27,vm1,40.353824,6.937999999994645,47.297469,40.34299999999348
28,task-7-28,vm4,15.414893,20.421999999991385,35.830855,15.405999999988126
29,task-3-29,vm3,7.040057,20.73399999999674,27.775384,7.030999999988126
30,task-9-30,vm3,14.275961,22.078000000008615,36.349792,14.264999999984866
31,task-1-31,vm1,47.297469,1.0940000000118744,48.383817,47.280999999988126
32,task-7-32,vm4,19.89176,18.889999999984866,38.770573,19.875
33,task-9-33,vm2,21.762315,20.25,42.011721,21.75
34,task-1-34,vm2,24.701195,17.530999999988126,42.222674,24.687000000005355
35,task-8-35,vm3,15.318273,28.312999999994645,43.636157,15.312000000005355
36,task-2-36,vm2,42.011721,1.625,43.635154,42.0
37,task-5-37,vm2,42.222674,6.2039999999979045,48.429356,42.21799999999348
38,task-6-38,vm3,26.650974,20.437999999994645,47.089039,26.639999999984866
39,task-2-39,vm2,43.635154,5.780999999988126,49.422413,43.625
40,task-3-40,vm4,20.200637,18.85999999998603,39.056907,20.187000000005355
41,task-4-41,vm4,24.706201,15.25,39.963531,24.70299999997951
42,task-5-42,vm4,27.403259,14.15700000000652,41.558003,27.389999999984866
43,task-6-43,vm4,29.277278,14.360000000015134,43.637156,29.264999999984866
44,task-1-44,vm1,48.383817,0.5620000000053551,48.941439,48.375
45,task-3-45,vm4,32.451244,11.327999999979511,43.776053,32.437000000005355
46,task-4-46,vm4,32.856785,11.812999999994645,44.670137,32.84299999999348
47,task-9-47,vm4,35.830855,13.26500000001397,49.101013,35.82799999997951
48,task-6-48,vm3,27.775384,23.25,51.030678,27.764999999984866
49,task-7-49,vm4,38.770573,13.14100000000326,51.91865,38.764999999984866
