index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm2,0.0,13.53100000001723,13.535502,0.0
1,task-5-1,vm2,0.001047,5.844000000011874,5.8478,0.0
2,task-8-2,vm3,0.001047,7.35899999999674,7.350919,0.0
3,task-2-3,vm2,5.8478,8.155999999988126,14.002166,5.844000000011874
4,task-10-4,vm4,0.001047,5.844000000011874,5.848794,0.0
5,task-3-5,vm3,0.001047,8.171999999991385,8.172421,0.0
6,task-4-6,vm1,0.001047,7.35899999999674,7.351918,0.0
7,task-4-7,vm3,0.002033,10.25,10.24681,0.0
8,task-7-8,vm4,0.005011,8.39100000000326,8.38326,0.0
9,task-3-9,vm4,0.005011,12.375,12.372443,0.0
10,task-9-10,vm1,7.351918,-1.0,38.346833,7.342999999993481
11,task-1-11,vm2,13.535502,0.6409999999741558,14.175466,13.51500000001397
12,task-7-12,vm4,0.006033,11.34299999999348,11.349556,0.0
13,task-9-13,vm4,0.006033,21.5,21.519397,0.0
14,task-1-14,vm2,14.002166,0.45300000000861473,14.454701,13.98399999999674
15,task-8-15,vm4,0.006033,16.296000000002095,16.317564,0.0
16,task-2-16,vm4,0.006033,11.39000000001397,11.40445,0.0
17,task-5-17,vm4,0.006033,16.89000000001397,16.903673,0.0
18,task-6-18,vm3,0.006033,13.51500000001397,13.536503,0.0
19,task-10-19,vm4,5.848794,21.70299999997951,27.538171,5.828000000008615
20,task-6-20,vm4,8.38326,21.0,29.38441,8.375
21,task-5-21,vm4,11.349556,19.04700000002049,30.408501,11.34299999999348
22,task-8-22,vm2,14.175466,13.859000000025844,28.025237,14.155999999988126
23,task-2-23,vm4,11.40445,19.280999999988126,30.69038,11.39000000001397
24,task-10-24,vm4,12.372443,23.89100000000326,36.266165,12.35899999999674
25,task-3-25,vm1,38.346833,8.264999999984866,46.610948,38.328000000008615
26,task-4-26,vm3,7.350919,7.610000000015134,14.973704,7.342999999993481
27,task-4-27,vm3,8.172421,8.484000000025844,16.657158,8.155999999988126
28,task-7-28,vm3,10.24681,11.578000000008615,21.828242,10.23399999999674
29,task-3-29,vm4,16.317564,20.40700000000652,36.715111,16.296000000002095
30,task-9-30,vm3,13.537503,16.859000000025844,30.407509,13.530999999988126
31,task-1-31,vm3,14.973704,15.5,30.470343,14.953000000008615
32,task-7-32,vm4,16.903673,22.60999999998603,39.518344,16.89000000001397
33,task-9-33,vm2,14.454701,31.51600000000326,45.969051,14.437000000005355
34,task-1-34,vm4,21.519397,18.01500000001397,39.526032,21.5
35,task-8-35,vm4,27.538171,15.953000000008615,43.496539,27.530999999988126
36,task-2-36,vm3,16.657158,14.265999999974156,30.915535,16.64000000001397
37,task-5-37,vm4,29.38441,15.10899999999674,44.490673,29.375
38,task-6-38,vm4,30.408501,16.23499999998603,46.634514,30.39000000001397
39,task-2-39,vm4,30.69038,16.23499999998603,46.91601,30.671000000002095
40,task-3-40,vm1,46.610948,4.687999999994645,51.295769,46.59299999999348
41,task-4-41,vm4,36.266165,11.703000000008615,47.964985,36.25
42,task-5-42,vm4,36.715111,12.514999999984866,49.236455,36.703000000008615
43,task-6-43,vm4,39.518344,11.812000000005355,51.329382,39.5
44,task-1-44,vm3,21.828242,9.21899999998277,31.040451,21.812000000005355
45,task-3-45,vm4,39.526032,12.171999999991385,51.697975,39.51500000001397
46,task-4-46,vm2,28.025237,20.765999999974156,48.796449,28.01500000001397
47,task-9-47,vm3,30.407509,9.202999999979511,39.606518,30.39000000001397
48,task-6-48,vm3,30.470343,13.077999999979511,43.536774,30.453000000008615
49,task-7-49,vm3,30.915535,17.844000000011874,48.759975,30.905999999988126
