index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-10-0,vm4,0.0,5.76500000001397,5.760954,0.0
1,task-1-1,vm1,0.000984,0.5940000000118744,0.588794,0.0
2,task-10-2,vm4,0.000984,11.547000000020489,11.550691,0.0
3,task-1-3,vm2,0.000984,0.5940000000118744,0.588794,0.0
4,task-10-4,vm3,0.000984,32.437000000005355,32.434666,0.0
5,task-1-5,vm1,0.589792,0.6559999999881256,1.247353,0.5940000000118744
6,task-1-6,vm3,0.002,21.312000000005355,21.312852,0.0
7,task-10-7,vm3,0.002,21.234000000025844,21.231244,0.0
8,task-1-8,vm2,0.002,0.5780000000086147,0.587491,0.0
9,task-10-9,vm3,0.002,10.687000000005355,10.681971,0.0
10,task-1-10,vm1,1.247353,1.0,2.245563,1.25
11,task-10-11,vm4,0.002,33.844000000011874,33.849801,0.0
12,task-1-12,vm3,10.681971,21.75,32.435666,10.687000000005355
13,task-10-13,vm4,0.003986,17.094000000011874,17.103797,0.0
14,task-1-14,vm3,21.231244,11.202999999979511,32.435666,21.234000000025844
15,task-1-15,vm1,2.245563,1.1560000000172295,3.401187,2.25
16,task-10-16,vm4,0.005,39.90600000001723,39.901493,0.0
17,task-10-17,vm4,0.005,22.812000000005355,22.810178,0.0
18,task-1-18,vm1,3.401187,0.48399999999674037,3.897773,3.4060000000172295
19,task-10-19,vm4,0.005,45.01500000001397,45.01168,0.0
20,task-1-20,vm1,3.897773,0.6879999999946449,4.586633,3.89000000001397
21,task-1-21,vm1,4.586633,0.5620000000053551,5.142594,4.578000000008615
22,task-10-22,vm2,0.587491,21.437000000005355,22.023471,0.5780000000086147
23,task-10-23,vm2,0.59077,43.203000000008615,43.791318,0.5940000000118744
24,task-1-24,vm3,21.312852,11.125,32.435666,21.312000000005355
25,task-10-25,vm4,0.005,28.75,28.752385,0.0
26,task-1-26,vm2,22.023471,21.796999999991385,43.820138,22.01500000001397
27,task-10-27,vm3,32.434666,10.969000000011874,43.414582,32.437000000005355
28,task-10-28,vm4,5.760954,44.89100000000326,50.659055,5.76500000001397
29,task-10-29,vm1,5.142594,-1.0,35.482583,5.14000000001397
