index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm3,0.0,8.35899999999674,8.348144,0.0
1,task-5-1,vm3,0.0,3.077999999979511,3.080409,0.0
2,task-8-2,vm2,0.001008,14.202999999979511,14.192542,0.0
3,task-2-3,vm2,0.001008,15.436999999976251,15.439816,0.0
4,task-10-4,vm4,0.001008,32.43699999997625,32.435856,0.0
5,task-3-5,vm3,0.001008,4.1560000000172295,4.145002,0.0
6,task-4-6,vm1,0.001008,7.76500000001397,7.76961,0.0
7,task-4-7,vm1,7.76961,7.780999999959022,15.540903,7.76500000001397
8,task-7-8,vm3,0.003003,14.23399999999674,14.227861,0.0
9,task-3-9,vm2,14.192542,2.7339999999967404,16.933408,14.202999999979511
10,task-9-10,vm4,0.003003,39.625,39.622226,0.0
11,task-1-11,vm2,15.440814,1.7339999999967404,17.164906,15.436999999976251
12,task-7-12,vm3,3.080409,16.85899999999674,19.929976,3.077999999979511
13,task-9-13,vm4,0.003003,17.07799999997951,17.07907,0.0
14,task-1-14,vm2,16.933408,0.4690000000409782,17.402725,16.93699999997625
15,task-8-15,vm4,0.003003,25.81199999997625,25.811876,0.0
16,task-2-16,vm2,17.164906,1.25,18.413263,17.17099999997299
17,task-5-17,vm3,4.145002,21.07799999997951,25.226404,4.1560000000172295
18,task-6-18,vm3,8.348144,18.73399999999674,27.096594,8.35899999999674
19,task-10-19,vm4,0.003003,12.23399999999674,12.230728,0.0
20,task-6-20,vm3,14.227861,16.68699999997625,30.912823,14.23399999999674
21,task-5-21,vm1,15.540903,12.188000000023749,27.730574,15.545999999972992
22,task-8-22,vm3,19.929976,17.969000000040978,37.907051,19.93699999997625
23,task-2-23,vm2,17.402725,1.7969999999622814,19.199322,17.40600000001723
24,task-10-24,vm4,0.003003,6.23399999999674,6.233747,0.0
25,task-3-25,vm2,18.413263,2.75,21.171397,18.42099999997299
26,task-4-26,vm1,27.731577,7.76600000000326,35.490379,27.73399999999674
27,task-4-27,vm3,25.227403,14.436999999976251,39.665014,25.23399999999674
28,task-7-28,vm4,0.003003,34.93699999997625,34.936309,0.0
29,task-3-29,vm3,27.096594,13.563000000023749,40.660024,27.09299999999348
30,task-9-30,vm4,0.003003,25.23399999999674,25.225406,0.0
31,task-1-31,vm2,19.199322,2.2179999999934807,21.412782,19.20299999997951
32,task-7-32,vm4,6.233747,36.35899999999674,42.589305,6.23399999999674
33,task-9-33,vm4,12.230728,35.20299999997951,47.429892,12.23399999999674
34,task-1-34,vm2,21.171397,1.3440000000409782,22.505772,21.17099999997299
35,task-8-35,vm4,17.07907,34.20300000003772,51.275105,17.07799999997951
36,task-2-36,vm2,21.412782,3.8130000000237487,25.226404,21.42099999997299
37,task-5-37,vm3,30.912823,12.469000000040978,43.394086,30.92099999997299
38,task-6-38,vm2,22.505772,10.84399999998277,33.351458,22.51500000001397
39,task-2-39,vm2,25.226404,8.98399999999674,34.215364,25.23399999999674
40,task-3-40,vm3,37.907051,6.48399999999674,44.386988,37.90600000001723
41,task-4-41,vm3,39.665014,6.5,46.164069,39.67099999997299
42,task-5-42,vm1,35.490379,12.23399999999674,47.72986,35.5
43,task-6-43,vm2,33.351458,8.76600000000326,42.120335,33.35899999999674
44,task-1-44,vm1,47.72986,0.6410000000032596,48.373979,47.73399999999674
45,task-3-45,vm3,40.660024,6.5,47.152637,40.65600000001723
46,task-4-46,vm1,48.373979,7.875,56.243319,48.375
47,task-9-47,vm4,25.225406,30.875,56.111881,25.23399999999674
48,task-6-48,vm3,43.394086,7.702999999979511,51.084981,43.39000000001397
49,task-7-49,vm2,34.215364,18.56300000002375,52.782074,34.21799999999348
