index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm3,0.0,13.393297099999984,13.393289,1.589999999396241e-05
1,task-5-1,vm3,0.02763,16.094183899999962,16.121807,1.2600000047768845e-05
2,task-8-2,vm4,0.028895,19.730572100000018,19.759462,6.999999982326699e-06
3,task-2-3,vm3,0.029274,9.466556700000012,9.495827,3.6000000136482413e-06
4,task-10-4,vm4,0.029514,11.573878499999978,11.603388,3.000000049269147e-06
5,task-3-5,vm2,0.029745,2.0975006000000462,2.127242,3.10000001491062e-06
6,task-4-6,vm2,0.029956,5.668593900000019,5.698546,2.6999999818144715e-06
7,task-4-7,vm2,2.127268,7.091336200000001,9.218601,2.0969576999999617
8,task-7-8,vm1,0.030344,23.244656299999974,23.274994,4.2000000348707545e-06
9,task-3-9,vm2,5.698569,5.517917800000021,11.216484,5.667985600000009
10,task-9-10,vm4,0.030601,16.090029100000038,16.120627,5.999999984851456e-06
11,task-1-11,vm1,23.275029,0.4669593999999506,23.741985,23.244237699999985
12,task-7-12,vm2,9.218622,12.71069829999999,21.929315,9.187822200000028
13,task-9-13,vm3,0.030808,8.97478510000002,9.00559,2.300000005561742e-06
14,task-1-14,vm1,23.742005,0.5541787999999883,24.296179,23.711008099999958
15,task-8-15,vm4,0.031008,23.387694900000042,23.4187,3.3000000030369847e-06
16,task-2-16,vm2,11.216504,11.595282800000007,22.811783,11.18521979999997
17,task-5-17,vm3,9.005608,9.824126299999989,18.82973,8.97431690000002
18,task-6-18,vm3,9.495845,13.227909099999977,22.72375,9.464546300000052
19,task-10-19,vm4,0.031309,5.830131499999993,5.861437,3.10000001491062e-06
