index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
0,task-6-0,vm3,0.0,9.425391799999943,9.425383,1.6599999980826396e-05
1,task-5-1,vm1,0.000683,10.953988199999912,10.954667,4.800000056093268e-06
2,task-8-2,vm4,0.00118,23.453248499999972,23.454423,6.900000016685226e-06
3,task-2-3,vm2,0.001489,3.1691993000000593,3.170683,4.199999921183917e-06
4,task-10-4,vm4,0.001702,15.20530359999998,15.207003,2.999999992425728e-06
5,task-3-5,vm2,0.001873,2.2027116000000433,2.20458,3.099999958067201e-06
6,task-4-6,vm2,2.204618,4.755281299999979,6.959896,2.2025754000000006
7,task-4-7,vm1,10.954695,7.019374699999958,17.974064,10.952630900000031
8,task-7-8,vm2,3.170721,15.286976900000013,18.457694,3.168651299999965
9,task-3-9,vm1,17.974094,3.9472723000000087,21.921362,17.972020900000075
10,task-9-10,vm4,0.002079,19.771474000000012,19.773549,2.6000000161729986e-06
11,task-1-11,vm2,6.959913,11.748542099999895,18.708452,6.957666099999983
12,task-7-12,vm3,0.002256,5.60659499999997,5.608848,2.5000000505315256e-06
13,task-9-13,vm3,0.002424,18.12099689999991,18.123417,3.3000000030369847e-06
14,task-1-14,vm3,0.002619,0.2961374999999862,0.298752,3.5000000480067683e-06
15,task-8-15,vm4,0.002788,3.7517204000000675,3.754505,2.999999992425728e-06
16,task-2-16,vm3,0.298786,18.281357800000023,18.58014,0.2958385999999109
17,task-5-17,vm2,18.457722,6.022234600000047,24.479952,18.454763500000013
18,task-6-18,vm3,5.608878,16.871554999999944,22.480429,5.6059150000000955
19,task-10-19,vm4,0.002968,9.52252610000005,9.525491,2.5000000505315256e-06
